"Age","Traffic","Spans","Length","ImprovementCost","Humidity","Temperature","DaysBelow0C","Wetness","Precipitation"
85,1200,3,35.1,137,79,18.9,10,4683,1302.41
53,1410,2,22,86,77,16.4,43,4521,1263.46
44,16050,6,228,891,80,19.3,11,4951,1474.19
17,3120,3,312,0,78,19.4,8,4437,1294.62
30,60,3,120.1,469,78,16,50,4568,1345.25
29,1510,3,28.9,113,77,18.8,14,4423,1133.43
30,11420,3,34.1,205,77,17.9,30,4756,1107.59
34,40,5,59.1,231,78,15.8,52,4607,1283.64
25,1010,1,21,82,75,19.3,7,4325,1544.85
13,28850,4,439,3119,77,16.3,43,4537,1196.86
19,66170,4,330.1,0,77,16.2,47,4355,1210.12
31,600,5,350.1,1368,76,16.7,39,4482,1150.77
26,600,7,140.1,547,78,18.9,14,4676,1384.74
64,2200,3,25.9,102,77,19.9,5,4656,1447.84
37,6740,4,311,0,76,16.8,41,4359,1120.56
25,1930,3,236.9,926,77,16.2,47,4355,1210.12
34,104,4,33.1,129,79,19.4,13,4642,1418.14
25,600,3,25.9,102,77,16.8,38,4652,1241.05
61,470,2,21,82,78,15.6,57,4521,1462.63
34,73000,2,222.1,1814,77,16.2,47,4355,1210.12
53,2830,2,22,86,78,15.1,59,4627,1252.83
40,50,3,29.9,117,78,15.1,59,4627,1252.83
53,490,2,21,82,77,16.8,38,4652,1241.05
48,3650,3,75.1,0,77,16.8,38,4652,1241.05
31,3270,3,33.1,129,76,16.8,41,4359,1120.56
60,95850,4,43,0,77,16.2,47,4355,1210.12
37,600,4,38.1,148,79,19.4,13,4642,1418.14
33,660,4,45.9,180,78,14.9,65,4524,1515.94
58,18050,4,151.9,130,75,18.7,16,4211,1174.05
34,490,3,28.9,113,78,15.1,59,4627,1252.83
52,490,2,24,94,78,13.4,76,4325,1558.15
52,23770,3,30.8,187,76,17.5,32,4518,1116.36
38,490,3,35.1,0,77,16.8,38,4652,1241.05
11,490,7,700.1,2735,79,19.5,8,4841,1472.46
48,490,2,21,82,78,15.6,57,4521,1462.63
47,4180,3,44.9,176,76,20,3,4432,1557.81
8,43140,2,178.1,15836,76,19.2,13,4163,1241.28
34,1930,2,56.1,219,77,16.3,43,4537,1196.86
4,99,3,89.9,7992,79,19.9,5,4891,1458.74
18,185,2,35.1,137,78,14.9,65,4524,1515.94
26,6700,4,388.1,0,76,16.8,41,4359,1120.56
41,104,8,160.1,625,76,17.2,36,4474,1115.61
68,18890,1,248,1498,76,19.2,13,4163,1241.28
47,250,4,43,168,76,18.9,14,4231,1334.9
44,79670,4,321.9,2287,77,16.2,47,4355,1210.12
59,38330,5,234.9,918,78,15.8,52,4607,1283.64
42,600,2,21,82,80,19.3,11,4951,1474.19
7,2030,3,182.1,16161,78,18.9,14,4676,1384.74
13,9230,4,303.1,2798,76,17.2,36,4474,1115.61
16,600,2,130.9,512,78,13.7,74,4453,1501.58
84,990,3,28.9,113,77,18.8,14,4423,1133.43
21,30,7,140.1,547,79,19.4,10,4738,1381.25
34,560,3,28.9,113,76,19.2,9,4289,1149.91
25,2480,1,121.1,0,78,15.1,59,4627,1252.83
33,550,4,36.1,141,79,19.4,10,4738,1381.25
35,2160,3,32.2,125,79,19.5,8,4841,1472.46
5,175,3,100.1,8880,75,18.6,16,4198,1088.31
6,1990,3,140.1,12432,79,19.4,10,4738,1381.25
57,490,5,102,399,78,19.1,8,4599,1293.02
24,420,5,417,1629,77,17.9,25,4528,1072.98
31,490,2,96.1,375,77,17.3,31,4643,1076.38
48,600,4,80.1,313,79,19.4,10,4738,1381.25
62,1400,3,32.2,125,78,15.8,52,4607,1283.64
74,990,7,237.9,0,77,18.5,15,4386,1102.21
60,8880,2,22,86,77,16.3,43,4537,1196.86
37,166600,2,169,2281,77,16.2,47,4355,1210.12
15,3240,3,128,500,75,19.3,7,4325,1544.85
83,2940,3,33.1,129,80,19.3,11,4951,1474.19
36,490,5,200.1,781,77,17.3,31,4643,1076.38
62,1940,2,24.9,124,77,16.2,47,4355,1210.12
76,570,3,32.2,125,76,17.5,32,4518,1116.36
38,490,3,28.9,113,80,14.8,71,4637,1723.08
52,490,5,100.1,391,77,18.5,15,4386,1102.21
53,50620,4,272,2222,76,16.7,39,4482,1150.77
38,1000,1,78.1,1,76,19.5,6,4317,1325.87
100,1710,2,21,82,75,17.7,25,4277,1191.47
59,16020,3,137.1,0,77,16.2,47,4355,1210.12
85,16000,5,253,1797,76,16.8,41,4359,1120.56
32,600,1,33.1,94,78,13.7,74,4453,1501.58
41,3900,7,140.1,547,76,16.8,41,4359,1120.56
34,335210,1,115.2,2042,77,16.2,47,4355,1210.12
34,2210,4,46.9,184,78,18.9,14,4676,1384.74
50,6870,1,35.1,137,76,16.8,41,4359,1120.56
34,5850,3,38.1,229,77,19.9,5,4656,1447.84
22,10660,5,200.1,781,77,19.9,5,4656,1447.84
42,610,2,22,86,78,15.1,59,4627,1252.83
23,4430,5,188,534,76,18.9,14,4231,1334.9
33,600,1,26.9,77,78,13.4,76,4325,1558.15
5,134,3,158.1,14060,75,18.6,16,4198,1088.31
33,6480,3,120.1,469,77,16.2,47,4355,1210.12
46,490,3,30.8,121,76,18.2,22,4269,1023.09
53,500,3,37.1,145,79,19.4,13,4642,1418.14
67,1768,2,22,86,77,17.9,30,4756,1107.59
52,550,11,220.1,860,76,19.5,6,4317,1325.87
24,22190,4,190,742,74,18,19,3993,1394.54
52,50620,3,153.9,0,76,16.7,39,4482,1150.77
92,6270,4,29.9,181,78,20.4,4,4824,1481.42
44,270,2,24,94,79,18.9,10,4683,1302.41
39,20,4,41,160,76,18.9,14,4231,1334.9
30,1770,11,440,1719,81,19.8,6,5214,1428.05
12,490,3,125,488,77,18.5,15,4386,1102.21
47,45240,15,935,4650,78,20.4,4,4824,1481.42
60,4390,3,89.9,352,78,16,50,4568,1345.25
56,66760,3,32.2,159,76,17.8,27,4512,1039.26
72,10580,3,120.1,469,76,16.8,41,4359,1120.56
42,490,4,45.9,180,78,15.1,59,4627,1252.83
40,150,4,160.1,625,78,16,50,4568,1345.25
63,1290,3,99.1,387,79,18.9,10,4683,1302.41
21,4350,4,313,1223,74,18.2,25,4253,1055.31
36,600,3,35.1,137,76,16.7,39,4482,1150.77
19,7000,5,56.1,219,77,16.4,43,4521,1263.46
84,3230,4,32.2,125,79,18.9,10,4683,1302.41
17,300,6,86.3,1,76,19.5,6,4317,1325.87
67,3940,2,26.9,105,78,14.9,65,4524,1515.94
54,2202,3,24.9,98,77,16.2,47,4355,1210.12
40,260,10,200.1,781,81,19.8,6,5214,1428.05
65,5000,4,107.9,767,76,16.8,41,4359,1120.56
51,26500,4,44.9,272,77,16.2,47,4355,1210.12
48,16530,3,148,578,75,18.7,16,4211,1174.05
15,9520,4,256.9,1004,77,16.2,47,4355,1210.12
61,390,3,32.2,125,78,15.8,52,4607,1283.64
48,810,10,62,242,79,19.4,13,4642,1418.14
46,12880,4,136.2,531,76,16.8,41,4359,1120.56
18,2202,2,21,82,77,16.2,47,4355,1210.12
67,70,3,32.2,125,76,18.6,12,4389,1523.05
58,6390,4,120.1,469,77,16.2,47,4355,1210.12
54,31810,3,141.1,551,76,17.2,36,4474,1115.61
32,9490,3,33.1,129,74,18,19,3993,1394.54
50,11020,3,36.1,217,78,15.1,59,4627,1252.83
37,490,3,40,156,80,14.8,71,4637,1723.08
42,1670,3,149.9,586,76,16.7,39,4482,1150.77
9,3100,7,359.9,31968,77,17.3,33,4649,1148.89
70,1210,9,243.1,949,80,20.3,3,5197,1403.16
66,900,3,25.9,102,76,19.5,6,4317,1325.87
27,22145,4,331,1293,76,20,3,4432,1557.81
18,1400,3,32.2,125,76,17.5,32,4518,1116.36
51,5060,2,168,0,77,16.8,38,4652,1241.05
23,490,4,410.1,1602,78,13.4,76,4325,1558.15
28,3390,6,299.9,1172,78,14.4,69,4451,1510
72,1410,3,26.9,105,79,19.4,10,4738,1381.25
34,91880,10,1661.1,8260,76,16.8,41,4359,1120.56
62,41890,3,146,1193,77,18.5,15,4386,1102.21
3,300,6,480,42624,79,15.6,59,4612,1608.46
59,600,2,24,94,78,15.8,52,4607,1283.64
37,10720,3,142.1,555,78,15.6,57,4521,1462.63
35,104,2,22,86,76,16.7,39,4482,1150.77
4,1350,1,134.8,11988,76,17.5,32,4518,1116.36
46,16760,2,220.1,860,75,18.7,16,4211,1174.05
41,600,4,40,156,78,13.4,76,4325,1558.15
61,90,4,148,578,76,17.5,32,4518,1116.36
21,6900,2,132.9,520,76,16.8,41,4359,1120.56
46,24570,2,21,194,77,16.2,47,4355,1210.12
62,1570,3,25.9,102,78,19.1,8,4599,1293.02
27,16050,3,234.9,918,76,17.2,36,4474,1115.61
16,620,4,180.1,703,79,19.5,8,4841,1472.46
38,1440,7,279.9,1094,78,16,50,4568,1345.25
44,490,3,247,965,76,17.5,32,4518,1116.36
45,99550,4,184.1,915,77,16.2,47,4355,1210.12
23,40,2,26.9,0,74,18.2,25,4253,1055.31
46,490,5,368.1,1438,76,16.7,39,4482,1150.77
57,600,3,60,234,79,19.4,13,4642,1418.14
44,3060,3,60,234,77,18.5,15,4386,1102.21
42,1250,3,36.1,141,78,14.4,69,4451,1510
89,490,4,29.9,0,77,16.8,38,4652,1241.05
39,130,5,190,742,76,18.9,14,4231,1334.9
17,3520,4,128,500,75,18.6,16,4198,1088.31
57,490,3,75.1,293,77,17.3,33,4649,1148.89
46,46330,1,859.9,4277,78,20.4,4,4824,1481.42
38,71870,6,67.9,0,76,16.8,41,4359,1120.56
60,780,4,44,172,76,19.5,6,4317,1325.87
6,7400,2,200.1,17760,78,15.6,57,4521,1462.63
45,15240,5,200.1,1208,76,20,3,4432,1557.81
39,1720,3,33.1,129,76,17.3,32,4479,1129.57
30,490,4,44.9,176,79,19.4,10,4738,1381.25
42,50,10,200.1,781,77,18.8,14,4423,1133.43
19,3790,15,589.9,2305,79,19.5,8,4841,1472.46
51,790,5,200.1,781,75,17.7,25,4277,1191.47
17,130,4,46.9,184,76,18.2,22,4269,1023.09
26,5520,3,102,399,77,19.9,5,4656,1447.84
55,320,4,39,152,77,18.8,14,4423,1133.43
53,31390,3,120.1,469,78,15.6,57,4521,1462.63
23,6760,3,317.9,904,77,16.4,43,4521,1263.46
60,140,3,32.2,125,77,18.5,15,4386,1102.21
28,490,4,40,156,77,16.4,43,4521,1263.46
28,9220,6,240.2,938,79,18.9,10,4683,1302.41
48,20,5,102,399,78,19.1,8,4599,1293.02
62,490,5,126,492,79,18.9,10,4683,1302.41
35,370,3,29.9,117,78,13.4,76,4325,1558.15
85,2210,3,28.9,113,77,17.9,25,4528,1072.98
18,490,3,92.8,363,76,16.7,39,4482,1150.77
57,278850,3,131.9,1360,77,16.2,47,4355,1210.12
85,4390,2,47.9,188,79,19.5,8,4841,1472.46
31,190,3,27.9,109,79,19.9,5,4891,1458.74
12,15,1,28.2,1,77,17.9,30,4756,1107.59
67,730,2,21,82,75,17.7,25,4277,1191.47
69,640,2,523,141,75,18.3,16,4199,1141.68
5,30,4,80.1,7104,76,18.6,20,4202,1137.8
35,330,5,200.1,781,76,20,3,4432,1557.81
50,42240,4,256.9,1278,78,20.7,0,4392,1541.35
35,1110,4,50.9,199,79,15.6,59,4612,1608.46
70,3260,3,78.1,67,77,17.3,31,4643,1076.38
72,490,3,30.8,121,77,17.3,31,4643,1076.38
46,1380,4,120.1,0,77,19.9,5,4656,1447.84
36,770,4,136.2,531,79,15.6,59,4612,1608.46
67,1270,3,26.9,105,79,19.5,8,4841,1472.46
64,283790,2,39,651,77,16.2,47,4355,1210.12
59,490,3,44,172,76,18.9,14,4231,1334.9
21,170,3,32.2,0,80,19.3,11,4951,1474.19
58,400,3,120.1,469,78,15.8,52,4607,1283.64
58,1260,4,44,172,78,16,50,4568,1345.25
63,490,3,32.2,125,79,19.5,8,4841,1472.46
15,1940,4,49.9,195,76,16.8,41,4359,1120.56
75,3640,2,21,82,79,15.6,59,4612,1608.46
62,600,9,134.8,527,76,17.8,27,4512,1039.26
59,1090,4,120.1,469,78,19.4,8,4437,1294.62
36,140,3,109.9,430,76,17.8,27,4512,1039.26
49,600,3,28.9,113,77,16.3,43,4537,1196.86
44,660,7,434.1,0,78,16,50,4568,1345.25
70,40000,3,44,0,76,16.8,41,4359,1120.56
20,2110,2,215.9,1074,78,15.8,52,4607,1283.64
38,60,5,140.1,547,77,16.8,38,4652,1241.05
61,750,4,107.9,422,79,19.9,5,4891,1458.74
19,500,2,29.9,1,76,19.5,6,4317,1325.87
62,13730,3,37.1,0,77,16.2,47,4355,1210.12
51,490,2,21,82,76,16.7,39,4482,1150.77
39,1930,1,48.9,191,77,16.2,47,4355,1210.12
38,760,2,21,82,78,16,50,4568,1345.25
35,33010,2,206,1902,77,16.2,47,4355,1210.12
46,61760,3,182.1,905,76,20,3,4432,1557.81
28,3410,10,319.9,1250,76,18.2,22,4269,1023.09
22,3930,2,29.9,117,78,15.8,52,4607,1283.64
82,1770,3,32.2,125,76,19.2,9,4289,1149.91
33,960,9,64,250,78,16,50,4568,1345.25
12,4150,1,106,414,75,17.7,25,4277,1191.47
62,4490,2,21,82,76,16.8,41,4359,1120.56
40,73140,3,183.1,715,77,16.2,47,4355,1210.12
48,600,2,22,86,74,18.2,25,4253,1055.31
31,600,5,200.1,781,78,16,50,4568,1345.25
3,2490,1,55.1,4884,77,17.9,30,4756,1107.59
94,3060,3,37.1,145,78,16,50,4568,1345.25
22,1930,3,32.2,0,76,16.8,41,4359,1120.56
57,3240,3,81,316,79,18.9,10,4683,1302.41
55,44520,6,514.1,2008,76,17.8,27,4512,1039.26
41,850,3,32.2,125,78,19.1,8,4599,1293.02
5,760,3,122,10804,80,19.3,11,4951,1474.19
3,6419,3,160.1,14208,77,16.2,47,4355,1210.12
12,2702,3,120.1,469,74,18.2,25,4253,1055.31
59,490,3,32.2,125,78,13.4,76,4325,1558.15
40,104,2,21,82,77,17.3,31,4643,1076.38
33,1930,2,120.1,0,76,16.8,41,4359,1120.56
39,18240,1,120.1,725,77,16.2,47,4355,1210.12
19,3680,2,209,1039,76,17.2,36,4474,1115.61
36,30080,2,64,250,77,16.2,47,4355,1210.12
27,130,3,27.9,109,77,16.2,47,4355,1210.12
42,490,3,29.9,117,78,15.1,59,4627,1252.83
46,18400,1,170.9,668,76,18.9,14,4231,1334.9
68,15240,2,21,82,77,16.3,43,4537,1196.86
37,3160,4,548.9,0,76,16.8,41,4359,1120.56
30,11130,2,217.8,1316,76,16.8,41,4359,1120.56
61,104,4,40,156,77,16.8,38,4652,1241.05
41,490,7,140.1,547,79,18.9,10,4683,1302.41
11,1000,3,41.7,1,76,19.5,6,4317,1325.87
34,13980,4,330.1,1289,76,17.2,36,4474,1115.61
54,560,3,107.9,422,77,17.3,31,4643,1076.38
14,1170,3,32.2,125,77,16.3,43,4537,1196.86
67,7470,2,21,82,77,16.3,43,4537,1196.86
37,7210,2,21,82,76,18.6,20,4202,1137.8
6,13260,4,421.9,37444,77,16.2,47,4355,1210.12
47,340,2,29.9,16,76,18.6,20,4202,1137.8
38,600,4,298.9,1168,78,14.9,65,4524,1515.94
28,1850,2,21,82,77,16.4,43,4521,1263.46
12,570,5,50.9,199,80,19.3,11,4951,1474.19
67,1768,2,23,90,77,17.9,30,4756,1107.59
45,16700,3,164,641,77,17.3,33,4649,1148.89
36,10090,3,169,660,74,18.2,25,4253,1055.31
20,2840,3,117.1,0,77,18.5,15,4386,1102.21
62,1660,3,26.9,105,76,16.8,41,4359,1120.56
28,600,3,34.1,133,76,17.2,36,4474,1115.61
68,269250,4,155.8,0,76,16.8,41,4359,1120.56
20,490,2,21,82,77,16.4,43,4521,1263.46
71,2940,6,240.2,938,76,19.2,9,4289,1149.91
52,3130,2,142.1,555,77,16.3,43,4537,1196.86
19,1900,2,219.2,1089,76,17.2,36,4474,1115.61
95,10470,1,30.8,121,77,16.2,47,4355,1210.12
46,45740,4,136.2,676,76,20,3,4432,1557.81
82,1330,4,44,172,79,19.5,8,4841,1472.46
46,320,5,149.9,586,76,18.9,14,4231,1334.9
17,30,1,29.9,117,78,19.1,8,4599,1293.02
21,140,3,144,0,77,17.9,25,4528,1072.98
15,1940,3,430.1,1680,76,16.8,41,4359,1120.56
61,600,2,21,82,79,15.6,59,4612,1608.46
16,2280,9,359.9,1407,76,19.5,6,4317,1325.87
22,1150,3,120.1,469,76,18.4,15,4225,1431.38
59,490,5,100.1,391,76,18.2,22,4269,1023.09
66,5120,4,43,168,76,20,3,4432,1557.81
59,490,6,180.1,703,76,18.2,22,4269,1023.09
30,360,5,51.8,0,77,19.9,5,4656,1447.84
72,2220,3,32.2,125,78,19.4,8,4437,1294.62
6,9999,11,1485.9,131942,77,16.2,47,4355,1210.12
28,530,3,23,90,80,19.3,11,4951,1474.19
52,3450,3,34.1,133,79,18.9,10,4683,1302.41
20,10230,4,44.9,0,76,16.8,41,4359,1120.56
57,2202,3,32.2,125,77,16.2,47,4355,1210.12
30,490,2,173.9,680,77,16.4,43,4521,1263.46
37,600,3,204.1,797,78,14.9,65,4524,1515.94
49,4200,4,49.9,195,78,16,50,4568,1345.25
13,490,3,32.2,125,79,18.9,10,4683,1302.41
63,7110,4,27.9,109,76,17.8,27,4512,1039.26
43,600,3,89.9,352,78,13.4,76,4325,1558.15
36,990,8,319.9,1250,76,19.2,13,4163,1241.28
90,1180,3,28.9,0,77,18.8,14,4423,1133.43
68,490,3,32.2,125,78,19.1,8,4599,1293.02
6,4820,3,149.9,13320,78,19.4,8,4437,1294.62
25,14040,10,899.9,5435,77,17.9,30,4756,1107.59
25,4610,5,169.9,664,76,19.5,6,4317,1325.87
11,1560,16,1515.1,5919,80,19.3,11,4951,1474.19
25,44640,16,1784.1,10773,78,20.7,0,4392,1541.35
32,600,2,21,82,76,16.8,41,4359,1120.56
40,70,8,160.1,625,76,19.2,9,4289,1149.91
50,41870,5,200.1,995,78,20.7,0,4392,1541.35
61,1940,2,21,82,77,16.2,47,4355,1210.12
42,3800,2,24,94,79,15.6,59,4612,1608.46
38,40,3,120.1,469,76,17.8,27,4512,1039.26
19,2740,4,419.9,1641,75,18.3,16,4199,1141.68
4,4250,6,240.2,21312,79,19.9,5,4891,1458.74
42,7700,5,180.1,703,77,16.2,47,4355,1210.12
16,1940,2,80.1,313,76,16.8,41,4359,1120.56
29,370,3,259.8,1016,77,17.3,33,4649,1148.89
58,770,2,21,82,77,17.3,33,4649,1148.89
42,350,6,122,477,77,18.8,14,4423,1133.43
37,78270,4,368.1,0,76,16.8,41,4359,1120.56
18,1280,7,459,1793,75,18.7,16,4211,1174.05
29,22620,2,24,145,77,16.4,43,4521,1263.46
22,530,4,160.1,625,76,19.2,13,4163,1241.28
5,10200,3,271,24050,78,15.1,59,4627,1252.83
62,350,7,237.9,930,74,18.2,25,4253,1055.31
72,10,1,40,102,76,17.3,32,4479,1129.57
46,18760,2,276.9,1082,76,16.8,41,4359,1120.56
53,230,3,120.1,469,77,17.3,33,4649,1148.89
31,9060,1,1152.9,4505,76,20,3,4432,1557.81
59,1600,3,107.9,0,77,16.2,47,4355,1210.12
37,5540,4,1235.9,4829,76,19.2,9,4289,1149.91
86,5650,3,25.9,102,76,18.4,15,4225,1431.38
70,930,3,25.9,102,78,15.1,59,4627,1252.83
17,3260,5,60,234,76,17.5,32,4518,1116.36
12,16936,6,857.9,2438,77,16.4,43,4521,1263.46
50,930,4,44.9,176,78,19.4,8,4437,1294.62
36,2650,4,44.9,176,78,16,50,4568,1345.25
44,490,3,33.1,129,78,16.3,50,4515,1329.91
61,2202,4,44,172,76,16.8,41,4359,1120.56
15,1930,1,67.9,266,77,16.3,43,4537,1196.86
39,150,3,89.9,352,79,18.9,10,4683,1302.41
19,350,5,100.1,0,77,19.9,5,4656,1447.84
59,2240,6,215.9,844,75,19.3,7,4325,1544.85
99,1340,3,33.1,129,80,19.3,11,4951,1474.19
34,2240,4,43,168,75,18.7,16,4211,1174.05
39,490,6,120.1,0,80,19.3,11,4951,1474.19
77,5060,3,32.2,159,78,16,50,4568,1345.25
34,8250,4,204.1,1014,76,18.2,22,4269,1023.09
56,600,6,85,332,76,19.5,6,4317,1325.87
5,920,1,109.9,9768,76,17.2,36,4474,1115.61
37,40680,1,92.8,363,77,17.9,30,4756,1107.59
61,420,3,37.1,145,74,18.2,25,4253,1055.31
63,920,4,116.1,453,80,19.3,11,4951,1474.19
24,6420,5,550.9,3914,77,16.2,47,4355,1210.12
68,600,2,21,82,75,17.7,25,4277,1191.47
50,2120,3,37.1,145,80,14.8,71,4637,1723.08
48,490,6,122,477,79,18.9,10,4683,1302.41
52,490,4,25.9,102,76,20,3,4432,1557.81
60,13720,2,86.9,525,76,16.8,41,4359,1120.56
74,5540,3,37.1,145,76,16.7,39,4482,1150.77
52,940,4,29.9,117,76,18.2,22,4269,1023.09
58,320,9,180.1,703,75,19.3,7,4325,1544.85
46,17940,15,1189,7180,76,19.2,13,4163,1241.28
7,5350,3,290.4,25778,77,17.3,31,4643,1076.38
26,490,3,24,94,75,18.3,16,4199,1141.68
42,4310,3,58.1,227,76,17.8,27,4512,1039.26
3,6400,3,299.9,26640,75,17.7,25,4277,1191.47
19,490,3,33.1,129,77,16.8,38,4652,1241.05
52,790,3,33.1,129,78,15.1,59,4627,1252.83
34,140,3,96.1,375,77,18.8,14,4423,1133.43
13,3330,4,160.1,625,78,19.1,8,4599,1293.02
45,490,3,25.9,102,78,19.4,8,4437,1294.62
66,730,8,200.1,781,79,18.9,10,4683,1302.41
27,3720,3,201.1,785,75,17.7,25,4277,1191.47
34,2790,3,23,90,77,16.4,43,4521,1263.46
63,630,3,84,328,77,17.9,25,4528,1072.98
27,240,3,33.1,129,77,17.3,31,4643,1076.38
40,6950,18,1565.9,6119,76,18.2,22,4269,1023.09
35,490,4,45.9,180,77,18.5,15,4386,1102.21
21,13530,3,166,649,78,15.6,57,4521,1462.63
57,880,3,28.9,113,77,19.9,5,4656,1447.84
57,490,3,37.1,145,78,15.1,59,4627,1252.83
45,7870,3,208,813,77,17.3,33,4649,1148.89
47,1940,2,24.9,98,77,16.2,47,4355,1210.12
20,104,3,28.9,113,79,19.4,10,4738,1381.25
5,10200,3,271,24050,78,15.1,59,4627,1252.83
38,15020,5,165,645,76,19.2,13,4163,1241.28
65,700,3,36.1,141,77,17.9,30,4756,1107.59
20,600,6,75.1,373,75,19.3,7,4325,1544.85
33,490,3,32.2,125,77,16.4,43,4521,1263.46
70,1930,1,30.8,121,77,16.2,47,4355,1210.12
30,610,3,26.9,105,79,18.9,10,4683,1302.41
84,6990,4,29.9,181,77,16.3,43,4537,1196.86
55,490,4,44,172,78,15.1,59,4627,1252.83
90,1790,2,21,82,76,18.9,14,4231,1334.9
38,1930,2,298.9,0,76,16.8,41,4359,1120.56
58,36210,4,255.9,2637,76,16.8,41,4359,1120.56
43,27710,1,194.9,762,77,17.9,30,4756,1107.59
35,50,2,21,82,76,17.3,32,4479,1129.57
84,16240,1,25.9,157,77,16.2,47,4355,1210.12
14,860,1,84,328,77,17.3,33,4649,1148.89
31,10600,2,24,94,74,18,19,3993,1394.54
84,11250,4,44.9,272,77,16.3,43,4537,1196.86
43,25820,2,23,237,77,16.2,47,4355,1210.12
32,490,3,186,727,80,14.8,71,4637,1723.08
67,2280,4,148,578,78,15.1,59,4627,1252.83
20,30,1,69.9,274,79,15.6,59,4612,1608.46
40,600,3,33.1,129,77,16.4,43,4521,1263.46
43,40,12,240.2,938,80,19.3,11,4951,1474.19
56,26240,6,240.2,938,76,20,3,4432,1557.81
8,490,3,196.9,17464,76,17.2,36,4474,1115.61
29,830,2,21,82,77,17.3,33,4649,1148.89
33,4140,4,410.1,2039,76,17.8,27,4512,1039.26
61,430,3,120.1,469,78,15.8,52,4607,1283.64
32,140,4,44,172,78,15.8,52,4607,1283.64
48,1800,4,279.9,1094,78,16.3,50,4515,1329.91
25,60,3,28.9,0,80,19.3,11,4951,1474.19
72,9590,3,36.1,141,77,16.2,47,4355,1210.12
21,660,3,147,574,79,19.4,10,4738,1381.25
48,18060,3,84,507,79,19.5,8,4841,1472.46
26,10,7,140.1,547,76,20,3,4432,1557.81
32,19630,5,339.9,2053,74,18,19,3993,1394.54
49,1430,3,23,90,75,18.7,16,4211,1174.05
62,10,2,32.2,125,81,19.8,6,5214,1428.05
58,490,3,33.1,129,77,16.8,38,4652,1241.05
68,490,2,21,82,78,19.4,8,4437,1294.62
38,490,3,28.9,113,78,16.3,50,4515,1329.91
54,46750,3,216.9,848,78,15.1,59,4627,1252.83
29,3640,3,102,399,80,19.3,11,4951,1474.19
46,70130,3,107.9,537,76,20,3,4432,1557.81
4,3960,4,149.9,13320,79,19.9,5,4891,1458.74
43,100,4,62,242,78,15.8,52,4607,1283.64
58,151240,3,134.8,959,77,16.2,47,4355,1210.12
30,104,5,68.9,270,79,19.4,10,4738,1381.25
62,1140,2,29.9,149,76,18.2,22,4269,1023.09
12,12840,7,276.9,1082,76,20,3,4432,1557.81
59,710,4,45.9,180,76,19.5,6,4317,1325.87
29,250,3,37.1,145,74,18,19,3993,1394.54
22,1170,3,28.9,113,78,19.1,8,4599,1293.02
74,510,4,158.1,617,76,17.2,36,4474,1115.61
4,600,2,20,1776,77,17.3,33,4649,1148.89
42,420,2,21,82,77,16.8,38,4652,1241.05
70,9130,3,32.2,0,76,19.2,13,4163,1241.28
67,5630,3,89.9,352,74,18.2,25,4253,1055.31
21,490,3,28.9,113,78,20.4,4,4824,1481.42
44,4000,2,21,82,79,19.5,8,4841,1472.46
28,17450,3,140.1,547,76,20,3,4432,1557.81
63,20460,4,175.9,1063,76,19.2,13,4163,1241.28
42,70,9,180.1,703,76,19.5,6,4317,1325.87
45,130,3,28.9,0,77,19.9,5,4656,1447.84
47,20650,9,549.9,3321,74,18,19,3993,1394.54
15,490,3,32.2,125,77,17.3,31,4643,1076.38
2,16050,3,443.9,39442,76,17.8,27,4512,1039.26
39,20,4,49.9,195,74,18.2,25,4253,1055.31
58,1930,2,49.9,195,77,16.2,47,4355,1210.12
62,710,3,105,410,76,18.2,22,4269,1023.09
54,12380,3,32.2,125,77,16.4,43,4521,1263.46
8,460,3,129.9,11544,76,20,3,4432,1557.81
30,600,3,34.1,133,76,17.2,36,4474,1115.61
55,105190,3,225.1,2318,76,16.8,41,4359,1120.56
2,104,1,32.2,2812,77,17.9,25,4528,1072.98
14,8030,5,196.9,770,76,18.4,15,4225,1431.38
57,490,3,26.9,105,79,19.4,13,4642,1418.14
85,1420,3,32.2,125,76,17.2,36,4474,1115.61
66,490,1,38.1,108,78,14.9,65,4524,1515.94
15,2020,6,240.2,938,78,19.4,8,4437,1294.62
51,1980,5,100.1,391,76,18.9,14,4231,1334.9
84,7260,4,37.1,145,77,16.3,43,4537,1196.86
40,350,9,180.1,703,79,18.9,10,4683,1302.41
13,4940,3,180.1,1087,76,18.6,20,4202,1137.8
23,490,3,23,90,78,19.1,8,4599,1293.02
66,270,3,28.9,113,76,19.5,6,4317,1325.87
5,3200,5,55.1,6748,80,19.3,11,4951,1474.19
21,10,3,24.9,98,77,17.9,25,4528,1072.98
61,2202,2,26.9,77,76,16.8,41,4359,1120.56
23,7890,3,39,235,77,16.4,43,4521,1263.46
37,2202,6,348.1,1360,76,16.8,41,4359,1120.56
19,96,1,39,152,78,14.9,65,4524,1515.94
89,9310,4,50.9,199,77,16.4,43,4521,1263.46
12,380,4,80.1,313,78,19.4,8,4437,1294.62
61,1930,2,24,94,77,16.2,47,4355,1210.12
55,9010,5,129.9,924,76,17.8,27,4512,1039.26
56,490,3,96.1,0,77,18.8,14,4423,1133.43
35,128010,4,616.1,3063,76,16.8,41,4359,1120.56
15,10,2,40,156,80,19.3,11,4951,1474.19
56,46090,3,106,527,76,20,3,4432,1557.81
